"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.02228,2.5011,-0.00138486,0,-1.91492e-06,0,-0.00277,0,0.999996,0,0.00277,0,1,0,-0.00277,0,0.999996,-0.124266,0,-0.000343973,0,-0.248533,0,2.46026,0,-0.133745,0,0.239333,0,-0.00138488,0,0.499998,0,-0.00276977,0,0.999996,0,0.00276977,0,1,0,-0.00276977,0,0.999996,-0.124266,-0,-0.00034419,0,-0.248533,0,5.62178,0,0.200482,0,-0.0776895,0
0.02238,2.50517,-0.00139731,0,-1.94954e-06,0,-0.00279491,0,0.999996,0,0.0027949,0,1,0,-0.0027949,0,0.999996,-0.124824,0,-0.000348625,0,-0.249648,0,2.46027,0,-0.134947,0,0.239336,0,-0.00139734,0,0.499998,0,-0.00279468,0,0.999996,0,0.00279467,0,1,0,-0.00279467,0,0.999996,-0.124824,-0,-0.000348842,0,-0.249648,0,5.62177,0,0.202286,0,-0.0776927,0
0.02248,2.50925,-0.00140982,0,-1.98463e-06,0,-0.00281992,0,0.999996,0,0.00281992,0,1,0,-0.00281992,0,0.999996,-0.125381,0,-0.000353318,0,-0.250763,0,2.46028,0,-0.136155,0,0.239338,0,-0.00140984,0,0.499998,0,-0.00281969,0,0.999996,0,0.00281969,0,1,0,-0.00281969,0,0.999996,-0.125381,-0,-0.000353537,0,-0.250763,0,5.62177,0,0.204098,0,-0.077695,0
0.02258,2.51333,-0.00142239,0,-2.02018e-06,0,-0.00284505,0,0.999996,0,0.00284505,0,1,0,-0.00284505,0,0.999996,-0.125938,0,-0.000358054,0,-0.251878,0,2.46029,0,-0.137368,0,0.239339,0,-0.00142241,0,0.499998,0,-0.00284482,0,0.999996,0,0.00284482,0,1,0,-0.00284482,0,0.999996,-0.125938,-0,-0.000358273,0,-0.251878,0,5.62176,0,0.205918,0,-0.0776963,0
0.02268,2.51739,-0.00143501,0,-2.05621e-06,0,-0.00287029,0,0.999996,0,0.00287029,0,1,0,-0.00287029,0,0.999996,-0.126496,0,-0.000362831,0,-0.252993,0,2.4603,0,-0.138586,0,0.23934,0,-0.00143503,0,0.499998,0,-0.00287006,0,0.999996,0,0.00287006,0,1,0,-0.00287006,0,0.999996,-0.126496,-0,-0.000363052,0,-0.252993,0,5.62175,0,0.207747,0,-0.0776965,0
0.02278,2.52148,-0.00144768,0,-2.09273e-06,0,-0.00289564,0,0.999996,0,0.00289564,0,1,0,-0.00289564,0,0.999996,-0.127053,0,-0.000367651,0,-0.254107,0,2.4603,0,-0.13981,0,0.239339,0,-0.00144771,0,0.499998,0,-0.00289542,0,0.999996,0,0.00289541,0,1,0,-0.00289541,0,0.999996,-0.127053,-0,-0.000367873,0,-0.254107,0,5.62174,0,0.209583,0,-0.0776956,0
0.02288,2.52557,-0.00146041,0,-2.12972e-06,0,-0.00292111,0,0.999996,0,0.0029211,0,1,0,-0.0029211,0,0.999996,-0.127611,0,-0.000372513,0,-0.255222,0,2.46031,0,-0.141039,0,0.239337,0,-0.00146044,0,0.499998,0,-0.00292088,0,0.999996,0,0.00292088,0,1,0,-0.00292088,0,0.999996,-0.127611,-0,-0.000372736,0,-0.255222,0,5.62172,0,0.211428,0,-0.077694,0
0.02298,2.52966,-0.0014732,0,-2.16721e-06,0,-0.00294668,0,0.999996,0,0.00294668,0,1,0,-0.00294668,0,0.999996,-0.128168,0,-0.000377418,0,-0.256337,0,2.46031,0,-0.142273,0,0.239335,0,-0.00147323,0,0.499998,0,-0.00294645,0,0.999996,0,0.00294645,0,1,0,-0.00294645,0,0.999996,-0.128168,-0,-0.000377642,0,-0.256337,0,5.62171,0,0.21328,0,-0.0776917,0
0.02308,2.53375,-0.00148605,0,-2.20518e-06,0,-0.00297237,0,0.999996,0,0.00297237,0,1,0,-0.00297237,0,0.999996,-0.128725,0,-0.000382366,0,-0.257452,0,2.46031,0,-0.143513,0,0.239332,0,-0.00148607,0,0.499998,0,-0.00297214,0,0.999996,0,0.00297214,0,1,0,-0.00297214,0,0.999996,-0.128725,-0,-0.000382591,0,-0.257452,0,5.6217,0,0.215141,0,-0.0776891,0
0.02318,2.53781,-0.00149894,0,-2.24366e-06,0,-0.00299817,0,0.999996,0,0.00299816,0,1,0,-0.00299816,0,0.999996,-0.129283,0,-0.000387357,0,-0.258566,0,2.46032,0,-0.144758,0,0.23933,0,-0.00149897,0,0.499998,0,-0.00299794,0,0.999996,0,0.00299793,0,1,0,-0.00299793,0,0.999996,-0.129283,-0,-0.000387583,0,-0.258567,0,5.62169,0,0.21701,0,-0.0776865,0
0.02328,2.54208,-0.0015119,0,-2.28263e-06,0,-0.00302408,0,0.999995,0,0.00302407,0,1,0,-0.00302407,0,0.999995,-0.12984,0,-0.000392391,0,-0.259681,0,2.46032,0,-0.146008,0,0.239328,0,-0.00151192,0,0.499998,0,-0.00302385,0,0.999995,0,0.00302384,0,1,0,-0.00302384,0,0.999995,-0.12984,-0,-0.000392618,0,-0.259681,0,5.62167,0,0.218887,0,-0.0776841,0
0.02338,2.54618,-0.00152491,0,-2.32211e-06,0,-0.0030501,0,0.999995,0,0.00305009,0,1,0,-0.00305009,0,0.999995,-0.130397,0,-0.000397469,0,-0.260796,0,2.46032,0,-0.147264,0,0.239326,0,-0.00152493,0,0.499998,0,-0.00304987,0,0.999995,0,0.00304987,0,1,0,-0.00304987,0,0.999995,-0.130397,-0,-0.000397696,0,-0.260796,0,5.62166,0,0.220772,0,-0.0776822,0
0.02348,2.54971,-0.00153798,0,-2.3621e-06,0,-0.00307623,0,0.999995,0,0.00307623,0,1,0,-0.00307623,0,0.999995,-0.130955,0,-0.00040259,0,-0.261911,0,2.46033,0,-0.148526,0,0.239325,0,-0.001538,0,0.499998,0,-0.003076,0,0.999995,0,0.003076,0,1,0,-0.003076,0,0.999995,-0.130955,-0,-0.000402819,0,-0.261911,0,5.62165,0,0.222665,0,-0.0776808,0
0.02358,2.55319,-0.0015511,0,-2.4026e-06,0,-0.00310248,0,0.999995,0,0.00310247,0,1,0,-0.00310247,0,0.999995,-0.131512,0,-0.000407755,0,-0.263026,0,2.46033,0,-0.149792,0,0.239324,0,-0.00155112,0,0.499998,0,-0.00310225,0,0.999995,0,0.00310224,0,1,0,-0.00310224,0,0.999995,-0.131512,-0,-0.000407985,0,-0.263026,0,5.62163,0,0.224566,0,-0.0776802,0
0.02368,2.55674,-0.00156428,0,-2.44363e-06,0,-0.00312883,0,0.999995,0,0.00312883,0,1,0,-0.00312883,0,0.999995,-0.13207,0,-0.000412964,0,-0.26414,0,2.46034,0,-0.151064,0,0.239324,0,-0.0015643,0,0.499998,0,-0.0031286,0,0.999995,0,0.0031286,0,1,0,-0.0031286,0,0.999995,-0.13207,-0,-0.000413194,0,-0.26414,0,5.62162,0,0.226475,0,-0.0776802,0
0.02378,2.56025,-0.00157751,0,-2.48517e-06,0,-0.0031553,0,0.999995,0,0.00315529,0,1,0,-0.00315529,0,0.999995,-0.132627,0,-0.000418217,0,-0.265255,0,2.46035,0,-0.152342,0,0.239325,0,-0.00157753,0,0.499998,0,-0.00315507,0,0.999995,0,0.00315506,0,1,0,-0.00315506,0,0.999995,-0.132627,-0,-0.000418449,0,-0.265255,0,5.62161,0,0.228392,0,-0.0776809,0
0.02388,2.56379,-0.0015908,0,-2.52724e-06,0,-0.00318188,0,0.999995,0,0.00318187,0,1,0,-0.00318187,0,0.999995,-0.133184,0,-0.000423515,0,-0.26637,0,2.46036,0,-0.153624,0,0.239326,0,-0.00159082,0,0.499997,0,-0.00318165,0,0.999995,0,0.00318164,0,1,0,-0.00318164,0,0.999995,-0.133184,-0,-0.000423747,0,-0.26637,0,5.6216,0,0.230318,0,-0.0776821,0
0.02398,2.56748,-0.00160414,0,-2.56985e-06,0,-0.00320857,0,0.999995,0,0.00320856,0,1,0,-0.00320856,0,0.999995,-0.133742,0,-0.000428857,0,-0.267485,0,2.46037,0,-0.154913,0,0.239327,0,-0.00160417,0,0.499997,0,-0.00320834,0,0.999995,0,0.00320833,0,1,0,-0.00320833,0,0.999995,-0.133742,-0,-0.00042909,0,-0.267485,0,5.62159,0,0.232251,0,-0.0776836,0
0.02408,2.57149,-0.00161754,0,-2.61299e-06,0,-0.00323537,0,0.999995,0,0.00323536,0,1,0,-0.00323536,0,0.999995,-0.134299,0,-0.000434243,0,-0.2686,0,2.46038,0,-0.156206,0,0.239329,0,-0.00161757,0,0.499997,0,-0.00323514,0,0.999995,0,0.00323513,0,1,0,-0.00323513,0,0.999995,-0.134299,-0,-0.000434478,0,-0.2686,0,5.62158,0,0.234192,0,-0.0776853,0
0.02418,2.57546,-0.001631,0,-2.65667e-06,0,-0.00326228,0,0.999995,0,0.00326228,0,1,0,-0.00326228,0,0.999995,-0.134856,0,-0.000439675,0,-0.269714,0,2.4604,0,-0.157505,0,0.23933,0,-0.00163102,0,0.499997,0,-0.00326205,0,0.999995,0,0.00326205,0,1,0,-0.00326205,0,0.999995,-0.134856,-0,-0.00043991,0,-0.269714,0,5.62156,0,0.236142,0,-0.0776869,0
0.02428,2.57944,-0.00164451,0,-2.7009e-06,0,-0.00328931,0,0.999995,0,0.0032893,0,1,0,-0.0032893,0,0.999995,-0.135414,0,-0.000445152,0,-0.270829,0,2.46041,0,-0.158809,0,0.239332,0,-0.00164454,0,0.499997,0,-0.00328908,0,0.999995,0,0.00328907,0,1,0,-0.00328907,0,0.999995,-0.135414,-0,-0.000445388,0,-0.270829,0,5.62155,0,0.2381,0,-0.0776884,0
0.02438,2.58327,-0.00165808,0,-2.74568e-06,0,-0.00331644,0,0.999995,0,0.00331644,0,1,0,-0.00331644,0,0.999995,-0.135971,0,-0.000450674,0,-0.271944,0,2.46042,0,-0.160119,0,0.239333,0,-0.0016581,0,0.499997,0,-0.00331621,0,0.999995,0,0.00331621,0,1,0,-0.00331621,0,0.999995,-0.135971,-0,-0.000450911,0,-0.271944,0,5.62154,0,0.240065,0,-0.0776896,0
0.02448,2.5872,-0.0016717,0,-2.79101e-06,0,-0.00334369,0,0.999994,0,0.00334368,0,1,0,-0.00334368,0,0.999994,-0.136529,0,-0.000456241,0,-0.273059,0,2.46043,0,-0.161434,0,0.239334,0,-0.00167173,0,0.499997,0,-0.00334346,0,0.999994,0,0.00334345,0,1,0,-0.00334345,0,0.999994,-0.136529,-0,-0.000456479,0,-0.273059,0,5.62153,0,0.242039,0,-0.0776903,0
0.02458,2.59112,-0.00168538,0,-2.8369e-06,0,-0.00337105,0,0.999994,0,0.00337104,0,1,0,-0.00337104,0,0.999994,-0.137086,0,-0.000461854,0,-0.274173,0,2.46044,0,-0.162754,0,0.239334,0,-0.00168541,0,0.499997,0,-0.00337082,0,0.999994,0,0.00337081,0,1,0,-0.00337081,0,0.999994,-0.137086,-0,-0.000462094,0,-0.274173,0,5.62152,0,0.244021,0,-0.0776906,0
0.02468,2.59505,-0.00169912,0,-2.88335e-06,0,-0.00339852,0,0.999994,0,0.00339851,0,1,0,-0.00339851,0,0.999994,-0.137643,0,-0.000467513,0,-0.275288,0,2.46045,0,-0.16408,0,0.239334,0,-0.00169914,0,0.499997,0,-0.00339829,0,0.999994,0,0.00339828,0,1,0,-0.00339828,0,0.999994,-0.137643,-0,-0.000467754,0,-0.275288,0,5.6215,0,0.246011,0,-0.0776904,0
0.02478,2.59895,-0.00171291,0,-2.93037e-06,0,-0.0034261,0,0.999994,0,0.00342609,0,1,0,-0.00342609,0,0.999994,-0.138201,0,-0.000473218,0,-0.276403,0,2.46046,0,-0.165411,0,0.239333,0,-0.00171293,0,0.499997,0,-0.00342587,0,0.999994,0,0.00342586,0,1,0,-0.00342586,0,0.999994,-0.138201,-0,-0.000473459,0,-0.276403,0,5.62149,0,0.248009,0,-0.0776899,0
0.02488,2.60287,-0.00172676,0,-2.97797e-06,0,-0.00345379,0,0.999994,0,0.00345379,0,1,0,-0.00345379,0,0.999994,-0.138758,0,-0.00047897,0,-0.277518,0,2.46046,0,-0.166748,0,0.239332,0,-0.00172678,0,0.499997,0,-0.00345356,0,0.999994,0,0.00345356,0,1,0,-0.00345356,0,0.999994,-0.138758,-0,-0.000479212,0,-0.277518,0,5.62147,0,0.250015,0,-0.0776891,0
0.02498,2.60681,-0.00174066,0,-3.02614e-06,0,-0.0034816,0,0.999994,0,0.00348159,0,1,0,-0.00348159,0,0.999994,-0.139315,0,-0.000484767,0,-0.278633,0,2.46047,0,-0.16809,0,0.239331,0,-0.00174068,0,0.499997,0,-0.00348137,0,0.999994,0,0.00348136,0,1,0,-0.00348136,0,0.999994,-0.139315,-0,-0.00048501,0,-0.278633,0,5.62146,0,0.25203,0,-0.077688,0
0.02508,2.61072,-0.00175462,0,-3.0749e-06,0,-0.00350951,0,0.999994,0,0.00350951,0,1,0,-0.00350951,0,0.999994,-0.139873,0,-0.000490611,0,-0.279747,0,2.46048,0,-0.169437,0,0.23933,0,-0.00175464,0,0.499997,0,-0.00350928,0,0.999994,0,0.00350928,0,1,0,-0.00350928,0,0.999994,-0.139873,-0,-0.000490856,0,-0.279747,0,5.62145,0,0.254052,0,-0.077687,0
0.02518,2.61469,-0.00176863,0,-3.12424e-06,0,-0.00353754,0,0.999994,0,0.00353753,0,1,0,-0.00353753,0,0.999994,-0.14043,0,-0.000496502,0,-0.280862,0,2.46049,0,-0.17079,0,0.239329,0,-0.00176865,0,0.499997,0,-0.00353731,0,0.999994,0,0.0035373,0,1,0,-0.0035373,0,0.999994,-0.14043,-0,-0.000496747,0,-0.280862,0,5.62143,0,0.256082,0,-0.0776859,0
0.02528,2.61818,-0.0017827,0,-3.17417e-06,0,-0.00356568,0,0.999994,0,0.00356567,0,1,0,-0.00356567,0,0.999994,-0.140988,0,-0.00050244,0,-0.281977,0,2.46049,0,-0.172148,0,0.239328,0,-0.00178272,0,0.499997,0,-0.00356545,0,0.999994,0,0.00356544,0,1,0,-0.00356544,0,0.999994,-0.140988,-0,-0.000502686,0,-0.281977,0,5.62141,0,0.258121,0,-0.077685,0
0.02538,2.62167,-0.00179682,0,-3.2247e-06,0,-0.00359393,0,0.999994,0,0.00359392,0,1,0,-0.00359392,0,0.999994,-0.141545,0,-0.000508425,0,-0.283092,0,2.4605,0,-0.173511,0,0.239328,0,-0.00179685,0,0.499997,0,-0.0035937,0,0.999994,0,0.00359369,0,1,0,-0.00359369,0,0.999994,-0.141545,-0,-0.000508672,0,-0.283092,0,5.6214,0,0.260167,0,-0.0776843,0
0.02548,2.62518,-0.00181101,0,-3.27582e-06,0,-0.00362229,0,0.999993,0,0.00362229,0,1,0,-0.00362229,0,0.999993,-0.142102,0,-0.000514458,0,-0.284206,0,2.46051,0,-0.17488,0,0.239327,0,-0.00181103,0,0.499997,0,-0.00362206,0,0.999993,0,0.00362206,0,1,0,-0.00362206,0,0.999993,-0.142102,-0,-0.000514706,0,-0.284206,0,5.62138,0,0.262222,0,-0.0776839,0
0.02558,2.62872,-0.00182524,0,-3.32756e-06,0,-0.00365077,0,0.999993,0,0.00365076,0,1,0,-0.00365076,0,0.999993,-0.14266,0,-0.000520538,0,-0.285321,0,2.46052,0,-0.176254,0,0.239327,0,-0.00182526,0,0.499997,0,-0.00365054,0,0.999993,0,0.00365053,0,1,0,-0.00365053,0,0.999993,-0.14266,-0,-0.000520787,0,-0.285321,0,5.62137,0,0.264284,0,-0.0776838,0
0.02568,2.63226,-0.00183953,0,-3.3799e-06,0,-0.00367935,0,0.999993,0,0.00367934,0,1,0,-0.00367934,0,0.999993,-0.143217,0,-0.000526666,0,-0.286436,0,2.46053,0,-0.177634,0,0.239327,0,-0.00183956,0,0.499997,0,-0.00367912,0,0.999993,0,0.00367911,0,1,0,-0.00367911,0,0.999993,-0.143217,-0,-0.000526915,0,-0.286436,0,5.62135,0,0.266355,0,-0.077684,0
0.02578,2.63576,-0.00185388,0,-3.43286e-06,0,-0.00370805,0,0.999993,0,0.00370804,0,1,0,-0.00370804,0,0.999993,-0.143774,0,-0.000532841,0,-0.287551,0,2.46054,0,-0.179019,0,0.239328,0,-0.00185391,0,0.499997,0,-0.00370782,0,0.999993,0,0.00370781,0,1,0,-0.00370781,0,0.999993,-0.143774,-0,-0.000533092,0,-0.287551,0,5.62134,0,0.268434,0,-0.0776844,0
0.02588,2.63928,-0.00186829,0,-3.48644e-06,0,-0.00373686,0,0.999993,0,0.00373685,0,1,0,-0.00373685,0,0.999993,-0.144332,0,-0.000539065,0,-0.288666,0,2.46055,0,-0.180409,0,0.239328,0,-0.00186831,0,0.499997,0,-0.00373663,0,0.999993,0,0.00373662,0,1,0,-0.00373662,0,0.999993,-0.144332,-0,-0.000539317,0,-0.288666,0,5.62132,0,0.270521,0,-0.0776849,0
0.02598,2.64275,-0.00188275,0,-3.54065e-06,0,-0.00376578,0,0.999993,0,0.00376577,0,1,0,-0.00376577,0,0.999993,-0.144889,0,-0.000545337,0,-0.28978,0,2.46056,0,-0.181805,0,0.239329,0,-0.00188277,0,0.499996,0,-0.00376555,0,0.999993,0,0.00376554,0,1,0,-0.00376554,0,0.999993,-0.144889,-0,-0.00054559,0,-0.28978,0,5.62131,0,0.272616,0,-0.0776856,0
0.02608,2.64625,-0.00189726,0,-3.59548e-06,0,-0.00379481,0,0.999993,0,0.0037948,0,1,0,-0.0037948,0,0.999993,-0.145447,0,-0.000551657,0,-0.290895,0,2.46058,0,-0.183206,0,0.239329,0,-0.00189728,0,0.499996,0,-0.00379458,0,0.999993,0,0.00379457,0,1,0,-0.00379457,0,0.999993,-0.145447,-0,-0.000551911,0,-0.290895,0,5.62129,0,0.274719,0,-0.0776863,0
0.02618,2.65001,-0.00191183,0,-3.65095e-06,0,-0.00382395,0,0.999993,0,0.00382394,0,1,0,-0.00382394,0,0.999993,-0.146004,0,-0.000558026,0,-0.29201,0,2.46059,0,-0.184612,0,0.23933,0,-0.00191186,0,0.499996,0,-0.00382372,0,0.999993,0,0.00382371,0,1,0,-0.00382371,0,0.999993,-0.146004,-0,-0.000558281,0,-0.29201,0,5.62128,0,0.27683,0,-0.0776869,0
0.02628,2.65393,-0.00192646,0,-3.70705e-06,0,-0.0038532,0,0.999993,0,0.00385319,0,1,0,-0.00385319,0,0.999993,-0.146561,0,-0.000564444,0,-0.293125,0,2.4606,0,-0.186024,0,0.239331,0,-0.00192648,0,0.499996,0,-0.00385297,0,0.999993,0,0.00385296,0,1,0,-0.00385296,0,0.999993,-0.146561,-0,-0.0005647,0,-0.293125,0,5.62126,0,0.278949,0,-0.0776874,0
0.02638,2.65785,-0.00194114,0,-3.76381e-06,0,-0.00388257,0,0.999992,0,0.00388256,0,1,0,-0.00388256,0,0.999992,-0.147119,0,-0.000570911,0,-0.29424,0,2.46061,0,-0.187441,0,0.239331,0,-0.00194116,0,0.499996,0,-0.00388234,0,0.999992,0,0.00388233,0,1,0,-0.00388233,0,0.999992,-0.147119,-0,-0.000571167,0,-0.29424,0,5.62125,0,0.281077,0,-0.0776878,0
0.02648,2.66177,-0.00195588,0,-3.82121e-06,0,-0.00391205,0,0.999992,0,0.00391204,0,1,0,-0.00391204,0,0.999992,-0.147676,0,-0.000577427,0,-0.295354,0,2.46062,0,-0.188864,0,0.239331,0,-0.0019559,0,0.499996,0,-0.00391182,0,0.999992,0,0.00391181,0,1,0,-0.00391181,0,0.999992,-0.147676,-0,-0.000577684,0,-0.295354,0,5.62123,0,0.283212,0,-0.077688,0
0.02658,2.66572,-0.00197067,0,-3.87926e-06,0,-0.00394163,0,0.999992,0,0.00394162,0,1,0,-0.00394162,0,0.999992,-0.148233,0,-0.000583992,0,-0.296469,0,2.46064,0,-0.190292,0,0.239331,0,-0.0019707,0,0.499996,0,-0.0039414,0,0.999992,0,0.00394139,0,1,0,-0.00394139,0,0.999992,-0.148233,-0,-0.000584251,0,-0.296469,0,5.62121,0,0.285356,0,-0.0776881,0
0.02668,2.66963,-0.00198552,0,-3.93797e-06,0,-0.00397133,0,0.999992,0,0.00397132,0,1,0,-0.00397132,0,0.999992,-0.148791,0,-0.000590607,0,-0.297584,0,2.46065,0,-0.191725,0,0.239331,0,-0.00198555,0,0.499996,0,-0.0039711,0,0.999992,0,0.00397109,0,1,0,-0.00397109,0,0.999992,-0.148791,-0,-0.000590867,0,-0.297584,0,5.6212,0,0.287507,0,-0.0776879,0
0.02678,2.67358,-0.00200043,0,-3.99735e-06,0,-0.00400115,0,0.999992,0,0.00400113,0,1,0,-0.00400113,0,0.999992,-0.149348,0,-0.000597272,0,-0.298699,0,2.46066,0,-0.193164,0,0.239331,0,-0.00200045,0,0.499996,0,-0.00400092,0,0.999992,0,0.00400091,0,1,0,-0.00400091,0,0.999992,-0.149348,-0,-0.000597532,0,-0.298699,0,5.62118,0,0.289667,0,-0.0776876,0
0.02688,2.6775,-0.00201539,0,-4.0574e-06,0,-0.00403107,0,0.999992,0,0.00403106,0,1,0,-0.00403106,0,0.999992,-0.149905,0,-0.000603986,0,-0.299813,0,2.46067,0,-0.194608,0,0.23933,0,-0.00201541,0,0.499996,0,-0.00403084,0,0.999992,0,0.00403083,0,1,0,-0.00403083,0,0.999992,-0.149905,-0,-0.000604248,0,-0.299813,0,5.62116,0,0.291835,0,-0.0776872,0
0.02698,2.68143,-0.00203041,0,-4.11811e-06,0,-0.0040611,0,0.999992,0,0.00406109,0,1,0,-0.00406109,0,0.999992,-0.150463,0,-0.000610751,0,-0.300928,0,2.46068,0,-0.196057,0,0.23933,0,-0.00203043,0,0.499996,0,-0.00406087,0,0.999992,0,0.00406086,0,1,0,-0.00406086,0,0.999992,-0.150463,-0,-0.000611014,0,-0.300928,0,5.62114,0,0.29401,0,-0.0776868,0
0.02708,2.68538,-0.00204548,0,-4.17951e-06,0,-0.00409125,0,0.999992,0,0.00409124,0,1,0,-0.00409124,0,0.999992,-0.15102,0,-0.000617566,0,-0.302043,0,2.46069,0,-0.197512,0,0.239329,0,-0.0020455,0,0.499996,0,-0.00409102,0,0.999992,0,0.00409101,0,1,0,-0.00409101,0,0.999992,-0.15102,-0,-0.00061783,0,-0.302043,0,5.62112,0,0.296194,0,-0.0776863,0
0.02718,2.68931,-0.00206061,0,-4.2416e-06,0,-0.00412151,0,0.999992,0,0.00412149,0,1,0,-0.00412149,0,0.999992,-0.151578,0,-0.000624432,0,-0.303158,0,2.4607,0,-0.198972,0,0.239329,0,-0.00206063,0,0.499996,0,-0.00412128,0,0.999992,0,0.00412126,0,1,0,-0.00412126,0,0.999992,-0.151578,-0,-0.000624697,0,-0.303158,0,5.62111,0,0.298386,0,-0.0776859,0
0.02728,2.69358,-0.00207579,0,-4.30437e-06,0,-0.00415187,0,0.999991,0,0.00415186,0,1,0,-0.00415186,0,0.999991,-0.152135,0,-0.000631348,0,-0.304273,0,2.46071,0,-0.200438,0,0.239329,0,-0.00207582,0,0.499996,0,-0.00415164,0,0.999991,0,0.00415163,0,1,0,-0.00415163,0,0.999991,-0.152135,-0,-0.000631614,0,-0.304273,0,5.62109,0,0.300586,0,-0.0776856,0
0.02738,2.69766,-0.00209103,0,-4.36783e-06,0,-0.00418235,0,0.999991,0,0.00418234,0,1,0,-0.00418234,0,0.999991,-0.152692,0,-0.000638316,0,-0.305387,0,2.46072,0,-0.201909,0,0.239328,0,-0.00209106,0,0.499996,0,-0.00418213,0,0.999991,0,0.00418211,0,1,0,-0.00418211,0,0.999991,-0.152692,-0,-0.000638582,0,-0.305387,0,5.62107,0,0.302794,0,-0.0776854,0
0.02748,2.70143,-0.00210633,0,-4.432e-06,0,-0.00421295,0,0.999991,0,0.00421293,0,1,0,-0.00421293,0,0.999991,-0.15325,0,-0.000645334,0,-0.306502,0,2.46074,0,-0.203385,0,0.239328,0,-0.00210635,0,0.499996,0,-0.00421272,0,0.999991,0,0.0042127,0,1,0,-0.0042127,0,0.999991,-0.15325,-0,-0.000645601,0,-0.306502,0,5.62105,0,0.305011,0,-0.0776852,0
0.02758,2.70522,-0.00212168,0,-4.49687e-06,0,-0.00424365,0,0.999991,0,0.00424364,0,1,0,-0.00424364,0,0.999991,-0.153807,0,-0.000652403,0,-0.307617,0,2.46075,0,-0.204867,0,0.239328,0,-0.0021217,0,0.499995,0,-0.00424342,0,0.999991,0,0.00424341,0,1,0,-0.00424341,0,0.999991,-0.153807,-0,-0.000652672,0,-0.307617,0,5.62103,0,0.307235,0,-0.0776853,0
0.02768,2.70897,-0.00213709,0,-4.56244e-06,0,-0.00427446,0,0.999991,0,0.00427445,0,1,0,-0.00427445,0,0.999991,-0.154364,0,-0.000659524,0,-0.308732,0,2.46076,0,-0.206354,0,0.239328,0,-0.00213711,0,0.499995,0,-0.00427423,0,0.999991,0,0.00427422,0,1,0,-0.00427422,0,0.999991,-0.154364,-0,-0.000659794,0,-0.308732,0,5.62101,0,0.309467,0,-0.0776854,0
0.02778,2.71272,-0.00215255,0,-4.62874e-06,0,-0.00430539,0,0.999991,0,0.00430538,0,1,0,-0.00430538,0,0.999991,-0.154922,0,-0.000666697,0,-0.309846,0,2.46078,0,-0.207847,0,0.239328,0,-0.00215257,0,0.499995,0,-0.00430516,0,0.999991,0,0.00430515,0,1,0,-0.00430515,0,0.999991,-0.154922,-0,-0.000666967,0,-0.309846,0,5.62099,0,0.311708,0,-0.0776856,0
0.02788,2.71655,-0.00216807,0,-4.69575e-06,0,-0.00433643,0,0.999991,0,0.00433641,0,1,0,-0.00433641,0,0.999991,-0.155479,0,-0.000673921,0,-0.310961,0,2.46079,0,-0.209344,0,0.239329,0,-0.00216809,0,0.499995,0,-0.0043362,0,0.999991,0,0.00433618,0,1,0,-0.00433618,0,0.999991,-0.155479,-0,-0.000674193,0,-0.310961,0,5.62097,0,0.313956,0,-0.0776858,0
